action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1945526,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)CCCCC1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '14.67', 'le': '0.27', 'lle': '-0.75', 'sei': '17.09'}",CHEMBL232299,,CHEMBL232299,4.50,0,http://www.openphacts.org/units/Nanomolar,652485,=,1,1,=,,Ki,nM,,32000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,32.0
,,1945527,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc3ccccc3c2)CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL434959,,CHEMBL434959,,0,http://www.openphacts.org/units/Nanomolar,652484,=,1,1,=,,Ki,nM,,532000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,532.0
,,1945528,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2cccc(Cl)c2)CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL396318,,CHEMBL396318,,0,http://www.openphacts.org/units/Nanomolar,652483,=,1,1,=,,Ki,nM,,463000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,463.0
,,1945529,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)cc2)CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL398009,,CHEMBL398009,,0,http://www.openphacts.org/units/Nanomolar,652482,=,1,1,=,,Ki,nM,,706000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,706.0
,,1945530,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL233088,,CHEMBL233088,,0,http://www.openphacts.org/units/Nanomolar,652481,=,1,1,=,,Ki,nM,,149000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,149.0
,,1945531,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCCC1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '17.38', 'le': '0.33', 'lle': '1.44', 'sei': '6.54'}",CHEMBL232879,,CHEMBL232879,4.54,0,http://www.openphacts.org/units/Nanomolar,652480,=,1,1,=,,Ki,nM,,28700.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,28.7
,,1945532,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(O)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL395649,,CHEMBL395649,,0,http://www.openphacts.org/units/Nanomolar,652479,=,1,1,=,,Ki,nM,,573000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,573.0
,,1945533,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(F)(F)F)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL438321,,CHEMBL438321,,0,http://www.openphacts.org/units/Nanomolar,652478,=,1,1,=,,Ki,nM,,4710000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,4710.0
,,1945534,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2cccc(C(F)(F)F)c2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL234128,,CHEMBL234128,,0,http://www.openphacts.org/units/Nanomolar,652477,=,1,1,=,,Ki,nM,,5020000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,5020.0
,,1945535,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccccc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL234127,,CHEMBL234127,,0,http://www.openphacts.org/units/Nanomolar,652476,=,1,1,=,,Ki,nM,,668000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,668.0
,,1945536,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL397520,,CHEMBL397520,,0,http://www.openphacts.org/units/Nanomolar,652475,=,1,1,=,,Ki,nM,,4680000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,4680.0
,,1945537,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(C)(C)C)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232070,,CHEMBL232070,,0,http://www.openphacts.org/units/Nanomolar,652474,=,1,1,=,,Ki,nM,,2250000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,2250.0
,,1945538,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232069,,CHEMBL232069,,0,http://www.openphacts.org/units/Nanomolar,652473,=,1,1,=,,Ki,nM,,841000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,841.0
,,1945539,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc3ccccc3c2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232068,,CHEMBL232068,,0,http://www.openphacts.org/units/Nanomolar,652472,=,1,1,=,,Ki,nM,,109000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,109.0
,,1945540,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2cccc(Cl)c2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL231858,,CHEMBL231858,,0,http://www.openphacts.org/units/Nanomolar,652471,=,1,1,=,,Ki,nM,,1180000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1180.0
,,1945541,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)cc2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232870,,CHEMBL232870,,0,http://www.openphacts.org/units/Nanomolar,652470,=,1,1,=,,Ki,nM,,1860000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1860.0
,,1945542,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL395910,,CHEMBL395910,,0,http://www.openphacts.org/units/Nanomolar,652469,=,1,1,=,,Ki,nM,,228000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,228.0
,,1945543,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc([N+](=O)[O-])cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232675,,CHEMBL232675,,0,http://www.openphacts.org/units/Nanomolar,652468,=,1,1,=,,Ki,nM,,1141000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1141.0
,,1945545,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(C)=O)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232867,,CHEMBL232867,,0,http://www.openphacts.org/units/Nanomolar,652466,=,1,1,=,,Ki,nM,,296000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,296.0
,,1945546,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL397787,,CHEMBL397787,,0,http://www.openphacts.org/units/Nanomolar,652465,=,1,1,=,,Ki,nM,,3388000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,3388.0
,,1945547,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232866,,CHEMBL232866,,0,http://www.openphacts.org/units/Nanomolar,652464,=,1,1,=,,Ki,nM,,3800000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,3800.0
,,1945548,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(C)(C)C)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL396083,,CHEMBL396083,,0,http://www.openphacts.org/units/Nanomolar,652463,=,1,1,=,,Ki,nM,,1460000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1460.0
,,1945549,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(OC)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232672,,CHEMBL232672,,0,http://www.openphacts.org/units/Nanomolar,652462,=,1,1,=,,Ki,nM,,2690000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,2690.0
,,1945550,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc3ccccc3c2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL396082,,CHEMBL396082,,0,http://www.openphacts.org/units/Nanomolar,652461,=,1,1,=,,Ki,nM,,417000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,417.0
,,1945551,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2cccc(Cl)c2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232671,,CHEMBL232671,,0,http://www.openphacts.org/units/Nanomolar,652460,=,1,1,=,,Ki,nM,,2240000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,2240.0
,,1945552,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)cc2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL394585,,CHEMBL394585,,0,http://www.openphacts.org/units/Nanomolar,652459,=,1,1,=,,Ki,nM,,2840000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,2840.0
,,1945553,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL245061,,CHEMBL245061,,0,http://www.openphacts.org/units/Nanomolar,652458,=,1,1,=,,Ki,nM,,785000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,785.0
,,1945554,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)c1ccccc1-c1ccc2ccccc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL103936,,CHEMBL103936,,0,http://www.openphacts.org/units/Nanomolar,652457,=,1,1,=,,Ki,nM,,620000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,620.0
,,1945555,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '19.99', 'le': '0.38', 'lle': '3.62', 'sei': '6.78'}",CHEMBL396754,,CHEMBL396754,5.52,0,http://www.openphacts.org/units/Nanomolar,652456,=,1,1,=,,Ki,nM,,3000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,3.0
,,1945556,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCNC1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '22.20', 'le': '0.48', 'lle': '3.36', 'sei': '17.38'}",CHEMBL243141,,CHEMBL243141,6.66,0,http://www.openphacts.org/units/Nanomolar,652455,=,1,1,=,,Ki,nM,,217.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.217
,,1945557,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC(=O)C1=C(c2ccc3ccccc3c2)CCNC1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '22.59', 'le': '0.41', 'lle': '3.21', 'sei': '16.58'}",CHEMBL388257,,CHEMBL388257,6.36,0,http://www.openphacts.org/units/Nanomolar,652454,=,1,1,=,,Ki,nM,,440.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.44
,,1945558,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CN(C)CC[C@H]1c1ccc(I)cc1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '15.45', 'le': '0.42', 'lle': '3.05', 'sei': '18.79'}",CHEMBL242920,,CHEMBL242920,5.55,0,http://www.openphacts.org/units/Nanomolar,652453,=,1,1,=,,Ki,nM,,2810.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,2.81
,,1945559,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccc(I)cc1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '18.21', 'le': '0.50', 'lle': '4.04', 'sei': '22.15'}",CHEMBL215988,,CHEMBL215988,6.54,0,http://www.openphacts.org/units/Nanomolar,652452,=,1,1,=,,Ki,nM,,287.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.287
,,1945560,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CN(C)CC[C@H]1c1ccccc1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '18.56', 'le': '0.35', 'lle': '2.44', 'sei': '14.66'}",CHEMBL388255,,CHEMBL388255,4.33,0,http://www.openphacts.org/units/Nanomolar,652451,=,1,1,=,,Ki,nM,,46700.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,46.7
,,1945561,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccccc1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '19.58', 'le': '0.37', 'lle': '2.68', 'sei': '15.47'}",CHEMBL243204,,CHEMBL243204,4.57,0,http://www.openphacts.org/units/Nanomolar,652450,=,1,1,=,,Ki,nM,,27000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,27.0
,,1945562,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccc(Cl)c(Cl)c1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '16.08', 'le': '0.35', 'lle': '1.66', 'sei': '16.45'}",CHEMBL397490,,CHEMBL397490,4.86,0,http://www.openphacts.org/units/Nanomolar,652449,=,1,1,=,,Ki,nM,,13800.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,13.8
,,1945564,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@H]2CC[C@@H]1N2C,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '21.34', 'le': '0.56', 'lle': '5.19', 'sei': '27.83'}",CHEMBL242338,IODINE 2BETA-CARBOMETHOXY-3BETA-(4 IODOPHENYL)-TROPANE,CHEMBL242338,8.22,0,http://www.openphacts.org/units/Nanomolar,652447,=,1,1,=,,Ki,nM,,6.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.006
,,1946358,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(C)(C)C)cc2)CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL232663,,CHEMBL232663,,0,http://www.openphacts.org/units/Nanomolar,652495,=,1,1,=,,Ki,nM,,1040000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1040.0
,,1946374,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(C(C)(C)C)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL234379,,CHEMBL234379,,0,http://www.openphacts.org/units/Nanomolar,652494,=,1,1,=,,Ki,nM,,1800000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1800.0
,,1946375,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,,,CHEMBL1148012,Bioorg Med Chem,2007.0,"{'bei': '13.41', 'le': '0.25', 'lle': '-1.05', 'sei': '15.73'}",CHEMBL231684,,CHEMBL231684,4.14,0,http://www.openphacts.org/units/Nanomolar,652493,=,1,1,=,,Ki,nM,,73000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,73.0
,,1946376,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(C(F)(F)F)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL394373,,CHEMBL394373,,0,http://www.openphacts.org/units/Nanomolar,652492,=,1,1,=,,Ki,nM,,185000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,185.0
,,1946377,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1cccc(C(F)(F)F)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL393701,,CHEMBL393701,,0,http://www.openphacts.org/units/Nanomolar,652491,=,1,1,=,,Ki,nM,,1910000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1910.0
,,1946378,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL233530,,CHEMBL233530,,0,http://www.openphacts.org/units/Nanomolar,652490,=,1,1,=,,Ki,nM,,1510000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,1510.0
,,1946379,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(OC(F)(F)F)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL442234,,CHEMBL442234,,0,http://www.openphacts.org/units/Nanomolar,652489,=,1,1,=,,Ki,nM,,605000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,605.0
,,1946380,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(C(C)(C)C)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL394089,,CHEMBL394089,,0,http://www.openphacts.org/units/Nanomolar,652488,=,1,1,=,,Ki,nM,,9120000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,9120.0
,,1946381,[],CHEMBL893351,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(-c2ccccc2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148012,Bioorg Med Chem,2007.0,,CHEMBL233532,,CHEMBL233532,,0,http://www.openphacts.org/units/Nanomolar,652487,=,1,1,=,,Ki,nM,,390000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,390.0
,,1953217,[],CHEMBL890060,Binding affinity to human SERT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5ccncc5)CC4)ccc32)cc1,,,CHEMBL1146292,Bioorg Med Chem Lett,2007.0,"{'bei': '15.42', 'le': '0.29', 'lle': '3.83', 'sei': '13.28'}",CHEMBL429440,,CHEMBL429440,7.72,0,http://www.openphacts.org/units/Nanomolar,646481,=,1,1,=,,Ki,nM,,19.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,19.0
